ORDER_KEY,ORDER_STATUS,UNITS,DISCNT_VALUE,COST_FIXED,COST_VARIABLE,REVENUE,TIME_BILL_DT,TIME_PAID_DT,PROD_ITEM_KEY,CUST_NUMBER,CUST_NAME,CUST_BIRTH_DT,CUST_CRDT_RATE,CUST_GENDER,CUST_SEGMENT,CUST_MARITAL_STATUS,CUST_TYPE,ADDR_KEY,ADDRESS1,ADDRESS2,POSTAL_CODE,CITY,STATE_PROV,REGION,COUNTRY_CODE,COUNTRY_NAME,AREA,CHANNEL_NAME,PROD_BRAND,PROD_LOB,PROD_TYPE,PRODUCT,PROD_ITEM_DSC
2153739,9-On Hold,13,55.32,114.97,837.97,2310.75,19-Sep-11,2-Nov-11,1144,8523,Marla Cannon,15-Feb-81,761,M,Urban based,Married,TYPE 4,424,,,US10855,Jackson,Minnesota,AMERICAS,USA,United States,North America,Catalog,HomeView,TV,Plasma,Plasma HD Television,MaxiFun 1'' 25mm M400 Black
3302021,2-Fulfilled,21,7.49,12.87,65.33,226.62,17-Jul-13,31-Aug-13,774,3521,Kelsey Cris,26-Sep-54,651,M,Students,Married,TYPE 3,8497,68,Camden Rd,SA151505,Riyadh,,EMEA,SAU,Saudi Arabia,Middle East,Store,FunPod,Games,Portable,PocketFun ES,DigiTech Touch XBox T400 Blue
2812952,2-Fulfilled,10,52.95,364.55,276.92,1881.1,25-May-12,9-Jul-12,1096,8184,Kira Akimova,20-Aug-86,611,M,Active Singles,Single,TYPE 3,8953,960,S Arroyo Pkwy,TH101624,Bangkok,,APAC,THA,Thailand,South,Catalog,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera SLR Alpha X145 Pink
3252143,2-Fulfilled,12,0,399.09,423.77,2863.56,14-May-13,14-Jun-13,737,7211,Onuoha Daniel,5-May-81,758,M,Baby Boomers,Widow,TYPE 2,8017,2,Landmeier Rd,IT101425,Rome,,EMEA,ITA,Italy,Europe,Online,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Green
2732445,4-Billed,10,0,89.54,58.35,517.35,2-May-12,5-Jun-12,1215,3645,Jaime Molina,22-Mar-94,807,M,Rural based,Married,TYPE 4,10510,53597,W Clarendon Ave,ME101654,Tijuana,,AMERICAS,MEX,Mexico,Central,Reseller,FunPod,Games,Portable,PocketFun ES,FinFlex EOS Lens2/3'' 17mm E100 Grey
3805904,4-Billed,10,2.44,25.78,13.88,128.45,8-Oct-12,22-Nov-12,829,8316,Julieta Halt,5-Nov-92,690,M,Rural based,Divorced,TYPE 4,13730,9,13th Ave S,EC11529,Quito,,AMERICAS,ECU,Ecuador,South America,Store,FunPod,Digital,Camera,MPEG4 Camcorder,Micropod Camera Case X30 Grey
3420440,9-On Hold,22,0,21.64,67.1,195.67,5-Jul-13,15-Aug-13,1285,5920,Adam Campbell,23-Oct-56,627,M,Active Singles,Divorced,TYPE 2,1190,55,GOSWELL ROAD,EC1V 7,London,EN,EMEA,GBR,United Kingdom,Northern,Online,HomeView,Services,Install,Install,DigiTech Battery Charger Kit E44 Silver
2734560,5-Paid,10,8.26,38.05,228.37,219.87,15-May-12,19-Jun-12,1305,2659,Geoff Bloes,16-Mar-78,773,M,Students,Divorced,TYPE 5,14286,15258,W Charleston Blvd,BR161660,Recife,,AMERICAS,BRA,Brazil,South America,Reseller,BizTech,Electronics,Audio,MicroPod 60Gb,Micropod 60Gb Silver
3317074,5-Paid,5,21.47,95.9,872.85,896.73,30-Aug-13,13-Oct-13,853,4557,Dewayne Hendricks,3-Nov-80,829,M,Active Singles,Married,TYPE 3,7426,490,Court St,LV11413,Riga,,EMEA,LVA,Latvia,Eastern,Store,FunPod,Games,Fixed,Game Station,SoundX 14 inch Silver
3240532,9-On Hold,10,27.98,51.91,258.97,744.94,25-May-13,3-Jul-13,885,685,Gail Carpenter,14-Jan-87,650,M,Rural based,Single,TYPE 3,5993,84826,Plaza Dr,SV101408,Ljubljana,,EMEA,SVN,Slovenia,Europe,Online,FunPod,Games,Portable,PocketFun ES,DigiTech Optical XBox G70 Silver
3874663,4-Billed,8,21.97,113.38,69.23,584.97,19-Oct-12,20-Nov-12,1553,5674,Thelma Lashute,8-Jan-81,748,M,Urban based,Married,TYPE 3,3149,870,MARKET ST,94102,San Francisco,California,AMERICAS,USA,United States,North America,Store,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Phone 3.5 inch M910 Silver
789044,1-Booked,9,8.67,105.38,359.02,262.08,29-Jan-13,3-Mar-13,867,4243,Peggy Pan,29-Nov-80,736,M,Baby Boomers,Divorced,TYPE 1,14630,4,E Aven #284,PA101616,Panama City,,AMERICAS,PAN,Panama,Central,Store,FunPod,Games,Portable,PocketFun ES,DigiTech Wireless Laser XBox T65 White
3083175,3-Shipped,18,0,75.2,256.87,340.15,1-Apr-13,7-May-13,1277,6786,Nick Norfolk,6-Dec-57,836,M,Rural based,Married,TYPE 4,8566,25488,Brickell Ave,ZA176697,Johannesburg,,EMEA,ZAF,South Africa,Africa,Online,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera Sensor V124Silver
1293251,3-Shipped,10,0,170.85,745.02,1078.33,25-May-11,27-Jun-11,1067,8482,Nick Moody,26-Nov-80,611,M,Active Singles,Single,TYPE 4,1371,,,FI101405,Helsinki,,EMEA,FIN,Finland,Northern,Reseller,FunPod,Digital,Camera,7 Megapixel Digital Camera,7 Megapixel Digital Camera T345Pink
43603,4-Billed,9,2.14,12.91,8.73,81.52,15-Jan-11,26-Feb-11,756,2045,Carl Foster,27-Mar-57,737,M,Urban based,Single,TYPE 3,10856,27730,American Ave,DN101403,Copenhagen,,EMEA,DNK,Denmark,Northern,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB 3.0 CardM800 Black
1793435,3-Shipped,4,0.66,11.11,47.6,70.16,1-Aug-11,4-Sep-11,933,5301,Alejandro Marin,1-Feb-57,824,M,Rural based,Divorced,TYPE 3,7002,94,Delta Fair Blvd #2702,MR11626,Nouakchott,,EMEA,MRT,Mauritania,Africa,Online,FunPod,Games,Fixed,Game Station,KeyMax 2GB Memory X302Black
3182800,6-Cancelled,11,0,355.77,1294.19,1609.08,9-May-13,11-Jun-13,1198,8745,Rusted Youth,11-Aug-73,691,M,Urban based,Widow,TYPE 2,87,2236,WESTBOROUGH BLVD,94080,San Francisco,California,AMERICAS,USA,United States,North America,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke1/3'' 8.5mm E200 Grey
4076854,9-On Hold,8,19.79,82.98,263.83,826.99,22-Nov-12,23-Dec-12,689,4211,Jorge Gomez,27-Jun-59,654,M,Urban based,Married,TYPE 1,5264,30338,S Dunworth St,CA126660,Toronto,,AMERICAS,CAN,Canada,North America,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Grey
3074529,1-Booked,11,0,532.58,1178.13,1015.76,23-Apr-13,23-May-13,1478,6396,Karina Sirkia,28-Sep-84,831,M,Baby Boomers,Widow,TYPE 5,1151,26,RUSSELL SQUARE,WC1B 5,London,EN,EMEA,GBR,United Kingdom,Northern,Reseller,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen Expert M400 Black
2631391,4-Billed,10,31.45,216.63,131.63,1117.81,26-Jun-12,9-Aug-12,1490,7717,Kyle Maxwell,24-Jan-83,731,M,Seniors,Divorced,TYPE 2,6953,35673,Annapolis Rd #190,ZA151698,Cape Town,,EMEA,ZAF,South Africa,Africa,Store,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 White
3620050,3-Shipped,33,115.85,590.26,4948.43,6169.34,18-Nov-13,20-Dec-13,647,8344,Tayler Aab,30-Aug-87,703,M,Active Singles,Married,TYPE 2,12206,7463,Elmwood Park Blvd,NP101544,Kathmandu,,APAC,NPL,Nepal,North,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone TP300 Black
2350320,9-On Hold,4,6.83,10.31,43.71,130.11,28-Nov-11,16-Jan-12,694,108,Bick Lordley,29-Mar-67,645,F,Active Singles,Divorced,TYPE 1,431,,,US10862,Lincoln,Missouri,AMERICAS,USA,United States,North America,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell LaserJet SeriesE290 Grey
3576674,2-Fulfilled,15,3.1,16.19,24.37,169.28,5-Sep-13,15-Oct-13,879,2018,Maxine Cloutier,31-Jan-71,712,M,Urban based,Single,TYPE 3,11391,35983,Daubert St,BR111660,Recife,,AMERICAS,BRA,Brazil,South America,Online,FunPod,Games,Portable,PocketFun ES,DigiTech Optical Wheel XBox M33 Grey
944956,9-On Hold,8,19.44,134.71,459.61,1218.46,24-Mar-13,1-May-13,1196,4853,Erica Long,20-Feb-60,617,F,Active Singles,Divorced,TYPE 1,10341,660,N Green St,AU11419,Vienna,,EMEA,AUT,Austria,Europe,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke1'' 25mm E400 Grey
3093931,4-Billed,13,0,2177.6,133.52,1092.96,18-Apr-13,1-Jun-13,1503,7103,Casey Phillips,30-Oct-56,624,M,Baby Boomers,Divorced,TYPE 1,10342,9,N Nevada Ave,CH11604,Santiago,,AMERICAS,CHL,Chile,South America,Online,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 8 GB of Memory M400 Pink
805590,2-Fulfilled,14,51.82,318.35,880.16,2759.82,28-Jan-13,28-Feb-13,1056,5356,Dylan Jewett,11-Feb-56,608,M,Active Singles,Divorced,TYPE 1,363,,,US10891,Jackson,Oregon,AMERICAS,USA,United States,North America,Store,FunPod,Digital,Camera,MPEG4 Camcorder,FinePix SLR ST138 Silver Grey
789847,9-On Hold,8,1.12,7.76,25.98,70.14,2-Jan-13,17-Feb-13,1296,4964,Marco Constantino,5-May-59,790,M,Others,Divorced,TYPE 5,14314,5,Richmond Ct,ME11690,Merida,,AMERICAS,MEX,Mexico,Central,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB Cable E563 Black
3439467,4-Billed,22,2.21,246.52,13.42,117.37,22-Jul-13,30-Aug-13,1279,6427,Luca Vassallo,18-Mar-86,624,M,Baby Boomers,Married,TYPE 3,10015,960,S Arroyo Pkwy,SO101596,Mogadishu,,EMEA,SOM,Somalia,Africa,Catalog,HomeView,Services,Install,Install,DigiTech Cordless Phone Battery 3XAABlack
2689468,5-Paid,10,37.74,201.55,888.69,1004.44,9-Jun-12,18-Jul-12,737,4617,Dino Kandalepas,8-Jul-56,667,M,Active Singles,Single,TYPE 1,3711,119,ST PETERS STREET,N1 8,London,EN,EMEA,GBR,United Kingdom,Northern,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Green
2308644,3-Shipped,13,30.79,173.4,972.19,1094.41,20-Dec-11,5-Feb-12,1535,6780,Arturo Stovall,8-Jun-71,699,M,Students,Married,TYPE 1,12342,35662,S University Blvd,SO11596,Mogadishu,,EMEA,SOM,Somalia,Africa,Store,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Phone 3.5 inch M910 Black
1451517,9-On Hold,10,0,29.32,132.12,369.92,15-Jun-11,17-Jul-11,680,1195,Pamela Candia,18-May-56,693,M,Others,Widow,TYPE 4,9750,78,S Robson,FR126423,Paris,,EMEA,FRA,France,Europe,Store,FunPod,Games,Fixed,HomeCoach 2000,CompCell Document Gamer S300Grey
3647095,1-Booked,22,13.74,179.51,842.67,750.48,8-Nov-13,28-Dec-13,809,4057,Lyndon Campbell,26-Aug-89,832,M,Rural based,Divorced,TYPE 4,344,1760,ARMY ST,94124,San Francisco,California,AMERICAS,USA,United States,North America,Store,HomeView,Services,Install,Install,DigiTech Camera Adapter Z612 Grey
3080298,3-Shipped,9,19.19,129.46,918.16,928.97,10-Apr-13,29-May-13,703,5624,Cameron Martinez,26-Sep-60,620,M,Active Singles,Divorced,TYPE 1,13704,9,Green Rd #5877,BO101661,La Paz,,AMERICAS,BOL,Bolivia,South America,Reseller,FunPod,Games,Portable,MaxiFun 2000,CompCell Laser Jet Color Gamer K302 White
739634,4-Billed,12,0,147.29,76.83,734.01,20-Mar-12,28-Apr-12,725,6087,Jan Escayg,4-Jan-55,626,M,Active Singles,Divorced,TYPE 1,14735,75,Ryan Dr #70,SL11581,San Salvador,,AMERICAS,SLV,El Salvador,Central,Reseller,FunPod,Games,Fixed,HomeCoach 2000,CompCell Color LaserJet 4350 M600 White
4196159,5-Paid,13,37.39,212.64,1204.19,1327.65,21-Dec-12,31-Jan-13,1539,673,Aleenah Alexxa,23-Mar-63,695,M,Active Singles,Divorced,TYPE 1,14762,86,Worth St #272,NI101538,Managua,,AMERICAS,NIC,Nicaragua,Central,Catalog,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell PDA Wifi3.7-inch M250 Silver
2319402,4-Billed,13,42.06,141.85,111.1,895.21,25-Nov-11,8-Jan-12,1475,8657,Sean Guerra,15-Jun-67,655,M,Urban based,Single,TYPE 3,8331,684,William St,BE11531,Porto-Novo,,EMEA,BEN,Benin,Africa,Store,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 6-LINE SCREEN M21 Black
892197,6-Cancelled,19,2.31,33.5,189.81,224.44,5-Feb-13,16-Mar-13,843,3206,Antione Meyers,20-Dec-55,644,M,Active Singles,Divorced,TYPE 2,13894,40490,Morrow St,EC101529,Quito,,AMERICAS,ECU,Ecuador,South America,Reseller,HomeView,Services,Maintenance,Maintenance,Tungsten Mount Battery blue
2546227,5-Paid,10,0,1.3,5.56,6.41,18-Apr-12,4-Jun-12,923,2661,Andrea Sterling,25-Jul-81,812,M,Urban based,Married,TYPE 5,3683,142,FORTESS ROAD,NW5 2,London,EN,EMEA,GBR,United Kingdom,Northern,Store,HomeView,Services,Maintenance,Maintenance,KeyMax USB Charger TX00 Blue
3699628,4-Billed,11,9.99,14.61,16.24,152.79,7-Dec-13,19-Jan-14,749,6576,Quintin Heath,18-Dec-54,627,M,Urban based,Married,TYPE 2,14740,37,Saint Louis Ave #292,PA11616,Panama City,,AMERICAS,PAN,Panama,Central,Store,FunPod,Games,Fixed,Game Station,SoundX Starter Kit R33 Black
1348651,2-Fulfilled,11,57.74,290.98,334.98,2048.6,3-Jun-11,6-Jul-11,1146,5824,Angela Jyarina,15-Nov-88,625,M,Students,Single,TYPE 1,9403,79819,Palmetto Ave,TU101533,Tunis,,EMEA,TUN,Tunisia,North Africa,Store,HomeView,TV,Plasma,Plasma HD Television,MaxiFun 1/3'' 8.5mm M200 Black
2878817,6-Cancelled,12,67.23,229.22,1022.83,1301.09,17-Jul-12,26-Aug-12,1500,7888,Marcos Garcia,24-Feb-69,644,M,Others,Married,TYPE 3,1536,,,MU11583,Port Louis,,EMEA,MUS,Mauritius,Africa,Store,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 Pink
3411804,2-Fulfilled,11,74.26,583.15,482.25,2637.43,28-Jul-13,8-Sep-13,1186,8863,Fernando Varela,19-Sep-71,658,M,Active Singles,Divorced,TYPE 1,2236,,,AU126564,Hobart,,APAC,AUS,Australia,South,Online,FunPod,Games,Portable,PocketFun ES,FinFlex Mini Speaker1/3'' 8.5mm M380 White
134637,2-Fulfilled,4,1.03,6.03,7.78,38.14,13-Jan-11,19-Feb-11,789,7354,Adam Bergman,23-Nov-61,611,M,Baby Boomers,Married,TYPE 2,5797,92417,Arbuckle Ct,BR206660,San Paulo,,AMERICAS,BRA,Brazil,South America,Online,FunPod,Games,Fixed,Game Station,DigiTech Cooling Game 3 portsE80 White
558480,3-Shipped,9,102.1,460.15,2148.84,2417.31,29-Jan-12,29-Feb-12,1160,728,Donald Atkins,10-Oct-62,695,F,Baby Boomers,Married,TYPE 1,7939,495,Distribution Dr #996,HK11477,Hong Kong,,APAC,HKG,Hong Kong,South,Online,FunPod,Games,Portable,PocketFun ES,FinFlex Mini Speaker1'' 25mm M600 Black
714570,1-Booked,12,3.57,32.37,74.06,64.53,21-Mar-12,30-Apr-12,826,665,Pearson Ross,19-Jul-76,695,M,Active Singles,Single,TYPE 2,1042,,FINCHLEY ROAD,NW3 6,London,EN,EMEA,GBR,United Kingdom,Northern,Store,HomeView,Services,Maintenance,Maintenance,DigiTech Wifi Router Cable T500 Grey
3873579,5-Paid,8,53.26,361.22,2263.52,2182.18,9-Oct-12,24-Nov-12,1232,7825,Katrina Samson,18-Feb-77,824,M,Baby Boomers,Married,TYPE 1,10942,73,Robert S,HU11421,Budapest,,EMEA,HUN,Hungary,Europe,Store,FunPod,Games,Portable,PocketFun ES,PocketFun1'' 25mm M600 Black
839705,5-Paid,11,27.9,438.08,2023.37,1981.4,10-Jan-13,23-Feb-13,1221,1736,Brittany West,26-May-61,711,M,Active Singles,Divorced,TYPE 3,13488,73778,Battery St,EC11529,Quito,,AMERICAS,ECU,Ecuador,South America,Online,BizTech,Electronics,Audio,MicroPod 60Gb,MaxiFun 1/2'' 3mm E300 Black
297539,5-Paid,12,2.53,11.5,63.14,72.53,9-Feb-11,24-Mar-11,780,3616,James White,10-May-56,667,M,Active Singles,Divorced,TYPE 3,6297,20907,65s S,HK11507,Kwun Tong,,APAC,HKG,Hong Kong,South,Online,HomeView,Services,Install,Install,Car 65W Power Adaptor White
3235782,1-Booked,21,16.43,152.28,517.94,437.03,3-May-13,3-Jun-13,901,124,Patrick Myers,13-Oct-75,695,F,Baby Boomers,Married,TYPE 1,3687,36,COLLEGE CRESCENT,NW3 5,London,EN,EMEA,GBR,United Kingdom,Northern,Online,FunPod,Games,Portable,PocketFun ES,KeyMax Keyboard K10 Black
2660349,4-Billed,10,38.96,4018.6,244.74,2073.57,4-May-12,20-Jun-12,1052,6966,Sammie Mfusi,27-Jul-93,695,M,Urban based,Divorced,TYPE 2,11140,1758,Park Pl,SR11418,Belgrade,,EMEA,SRB,Serbia,Europe,Store,FunPod,Digital,Camera,MPEG4 Camcorder,FinePix SLR ST137 Grey
136193,3-Shipped,9,2.07,11.47,55.38,72.47,19-Jan-11,8-Mar-11,821,3636,Lucca De Franco,29-Oct-73,700,M,Rural based,Married,TYPE 1,8788,4,S Main St #285,FS101617,Palikir,,APAC,FSM,Micronesia,East,Online,HomeView,Services,Maintenance,Maintenance,DigiTech USB 3.0 CardM800 Grey
1560681,6-Cancelled,6,0.94,3.92,20.41,24.78,19-Aug-11,30-Sep-11,743,8307,Oscar Gomez,17-Feb-79,682,M,Baby Boomers,Divorced,TYPE 4,3302,3300,CESAR CHAVEZ,94110,San Francisco,California,AMERICAS,USA,United States,North America,Store,HomeView,Services,Maintenance,Maintenance,DigiTech Sinewave Battery IT24Black
548080,4-Billed,13,331.18,789.97,516.08,4149.88,2-Jan-12,13-Feb-12,1178,1731,Neil Pastran,10-Sep-87,665,M,Rural based,Married,TYPE 5,12381,41,E Jackson St,MR101626,Nouakchott,,EMEA,MRT,Mauritania,Africa,Reseller,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex HCL MV 1/3'' 8.5mm X200 White
2347165,5-Paid,8,26.19,84.02,1011.29,928.83,17-Dec-11,22-Jan-12,1199,1759,Victor Gallardo,25-Apr-81,717,M,Students,Divorced,TYPE 4,9085,2,Stirrup Dr #4907,FR171423,Lyon,,EMEA,FRA,France,Europe,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke2/3'' 17mm E100 Grey
3452403,1-Booked,8,44.31,56.41,6619.57,1179.18,17-Oct-13,26-Nov-13,724,6205,Eduardo Mella,30-Jul-68,689,M,Urban based,Single,TYPE 2,8311,60562,Ky Rt 321,BR181660,San Paulo,,AMERICAS,BRA,Brazil,South America,Store,FunPod,Games,Fixed,HomeCoach 2000,CompCell Digital Game FP430White
4019488,5-Paid,13,9.65,51.55,227.73,256.87,1-Dec-12,10-Jan-13,866,4317,Simon Olive,10-Dec-89,652,M,Urban based,Divorced,TYPE 5,6342,30691,Poplar Ave #4,NL151411,Amsterdam,,EMEA,NLD,Netherlands,Northern,Store,FunPod,Games,Portable,PocketFun ES,DigiTech Wireless Laser XBox T65 Black
3610804,4-Billed,10,14.46,2936.2,161.99,1400.02,30-Sep-13,4-Nov-13,1510,3599,Todd Schmitz,25-Nov-64,644,M,Baby Boomers,Widow,TYPE 2,9585,9,34th Ave #69,UK126690,Dnipropetrovsk,,EMEA,UKR,Ukraine,Eastern,Catalog,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 Gold
2495118,4-Billed,24,0,4220.1,367.05,2803.67,19-Nov-11,25-Dec-11,1071,3955,Mary Jae,13-Nov-87,636,M,Baby Boomers,Single,TYPE 3,13381,171,E 24th St,GT11520,Guatemala City,,AMERICAS,GTM,Guatemala,Central,Catalog,FunPod,Digital,Camera,7 Megapixel Digital Camera,7 Megapixel Digital Camera T345Blue
2673922,2-Fulfilled,10,15.3,109.18,104.61,544.07,9-May-12,15-Jun-12,701,2764,Danny Truce,10-Jan-63,693,M,Active Singles,Divorced,TYPE 1,14146,6434,Westchester Ave #28,ME101654,Tijuana,,AMERICAS,MEX,Mexico,Central,Store,BizTech,Electronics,Accessories,Bluetooth Adaptor,CompCell Ink Jet Scanner E200White
708026,3-Shipped,9,253.3,855.79,3496.89,4495.76,28-Mar-12,14-May-12,1205,6157,Aprilikka Early,26-Aug-64,725,M,Baby Boomers,Married,TYPE 2,13281,1,Wyckoff Ave,VE101576,Caracas,,AMERICAS,VEN,Venezuela,Central,Store,HomeView,TV,LCD,LCD HD Television,FinFlex Camcorder 1/2'' 3mm X300 Grey
626972,2-Fulfilled,9,308.98,417.68,1365.16,4388.41,15-Feb-12,23-Mar-12,1229,9249,Tolga Basri,31-Jul-77,842,M,Rural based,Widow,TYPE 3,3742,,DRURY LANE,WC2B 5,London,EN,EMEA,GBR,United Kingdom,Northern,Store,HomeView,TV,Plasma,Plasma HD Television,Maxifun Independent Filmmaker M441/2'' 3mm X300 Black
776967,3-Shipped,9,22.81,130.19,922.57,809.6,13-Jan-13,19-Feb-13,674,6888,Laura Hillman,29-Mar-75,614,M,Rural based,Single,TYPE 4,230,350,10TH ST,94103,San Francisco,California,AMERICAS,USA,United States,North America,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell Laser Jet Color Gamer K302 Grey
4045299,5-Paid,13,23.33,241.23,1366.05,1505.99,4-Nov-12,13-Dec-12,1107,5822,Kim Wilcox,15-Jan-90,657,M,Active Singles,Single,TYPE 5,12428,4,E Aven #284,FJ101586,Suva,,APAC,FJI,Fiji,East,Store,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera SLR Alpha C445Orange
804916,2-Fulfilled,21,89.25,150.05,450.36,1357.21,26-Jan-13,12-Mar-13,1167,9970,Amanina Nurzafira,19-May-77,724,M,Baby Boomers,Widow,TYPE 4,14087,32,Broadway St,UR11582,Montevideo,,AMERICAS,URY,Uruguay,South America,Store,FunPod,Games,Portable,PocketFun ES,FinFlex EOS Lens2/3'' 17mm E100 Black
2808737,3-Shipped,10,21.41,147.41,640.61,760.64,9-May-12,19-Jun-12,1505,8040,Michael Adeyeye,2-Oct-60,720,M,Rural based,Single,TYPE 3,6756,65898,E St Nw,DE151681,Kln,,EMEA,DEU,Germany,Europe,Catalog,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 6-LINE SCREEN M21 Pink
2996553,4-Billed,9,63.2,1745.24,117,990.59,20-Aug-12,9-Oct-12,1567,7680,Greg Wilson,19-Feb-59,630,M,Active Singles,Divorced,TYPE 1,14216,5656,N Fiesta Blvd,BR21660,Recife,,AMERICAS,BRA,Brazil,South America,Online,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Handheld  4.7 inch L650 White
3924725,3-Shipped,10,36.24,249.32,842.45,1286.48,20-Sep-12,5-Nov-12,1549,5817,Bayleigh Mason,4-Oct-69,661,M,Active Singles,Divorced,TYPE 2,2036,233,KING ST,2042,Sydney,NSW,APAC,AUS,Australia,South,Reseller,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Handheld  4.7 inch L650 Silver
560122,2-Fulfilled,8,38.02,131.04,132.61,676.11,5-Jan-12,19-Feb-12,1473,9969,Lanny Kimbowa,21-Jul-78,719,M,Active Singles,Single,TYPE 4,3625,196,PICCADILLY,W1J 0,London,EN,EMEA,GBR,United Kingdom,Northern,Online,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 8 GB of Memory M400 Black
400608,3-Shipped,9,35.35,120.28,650.77,627.38,25-Mar-11,12-May-11,1515,8716,Matthew Thorstensen,8-Dec-92,623,M,Students,Married,TYPE 2,7083,3713,Poway Rd,HR11415,Zagreb,,EMEA,HRV,Croatia,Europe,Store,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 6-LINE SCREEN M21 Gold
1169169,4-Billed,5,3.1,244.86,20.41,162.64,21-Apr-11,22-May-11,742,396,Bridget Foreman,21-May-62,600,F,Urban based,Widow,TYPE 1,7094,1,Rock Island Rd #8,IS151598,Jerusalem,,EMEA,ISR,Israel,Middle East,Catalog,FunPod,Games,Portable,MaxiFun 2000,CompCell LaserJet Sharp Series E290 Green
3956112,1-Booked,8,40.06,404.68,984.81,835.25,7-Oct-12,17-Nov-12,1127,5983,Domingo Santo,24-Oct-68,605,M,Active Singles,Divorced,TYPE 1,373,,,US10901,Lincoln,Wisconsin,AMERICAS,USA,United States,North America,Online,FunPod,Digital,Camera,MPEG4 Camcorder,FinFlex Camera D3200 Gold
1519731,5-Paid,6,0.56,4.83,26.22,30.42,10-Jul-11,29-Aug-11,771,5529,David Medrano,28-Nov-54,755,M,Baby Boomers,Divorced,TYPE 2,4199,,BARRACK ST,2000,Sydney,NSW,APAC,AUS,Australia,South,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB Wave Multimedia Keyboard 40 White
2853168,4-Billed,12,0,1612.77,102.75,846.04,20-Jul-12,7-Sep-12,646,1072,Amy Ellison,24-Feb-88,771,M,Baby Boomers,Divorced,TYPE 4,5115,5,Buford Hwy Ne #3,BO101661,La Paz,,AMERICAS,BOL,Bolivia,South America,Store,BizTech,Electronics,Accessories,Bluetooth Adaptor,CompCell All in One Laser Jet F400Black
2052575,4-Billed,12,19.06,805.54,62.18,508.29,4-Sep-11,8-Oct-11,705,8651,Alex Duvernois,5-Jun-55,601,F,Active Singles,Divorced,TYPE 1,13762,2,W Henrietta Rd #6,ME101654,Tijuana,,AMERICAS,MEX,Mexico,Central,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone P800 White
2376254,4-Billed,6,1.22,3.94,2.91,24.87,22-Dec-11,1-Feb-12,881,5740,Ancell Vanderhorst,10-Nov-69,654,M,Seniors,Single,TYPE 3,7398,82136,Post Rd,DZ11666,Algiers,,EMEA,DZA,Algeria,North Africa,Store,FunPod,Games,Portable,PocketFun ES,DigiTech Optical Wheel XBox M33 White
2229622,4-Billed,13,147.02,2691.86,431.14,3132.42,17-Nov-11,27-Dec-11,1235,9393,Antonio Neto,6-Oct-55,820,M,Baby Boomers,Married,TYPE 5,14052,5,Aquarium Pl #1,SL11581,San Salvador,,AMERICAS,SLV,El Salvador,Central,Store,FunPod,Games,Portable,PocketFun ES,PocketFun2/3'' 17mm M280 Black
3903516,9-On Hold,12,0,7.72,25.93,76.88,10-Sep-12,22-Oct-12,766,6677,Gurminder Kambo,15-Aug-79,801,M,Urban based,Single,TYPE 4,9718,9,Hamilton Blvd #299,AR11515,Rosario,,AMERICAS,ARG,Argentina,South America,Reseller,HomeView,Services,Install,Install,DigiTech Battery Charger - X5 Black
